epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
88,3.126684640930516,2.068748391418457,54.072,78.414,0.0035111757055874327
89,3.094286850299353,2.067211124649048,53.618,78.414,0.0029559615522887273
90,3.0653709160935,2.02183996925354,54.78,79.088,0.0024471741852423235
91,3.0317243827498155,1.9603813804626464,56.026,79.938,0.0019853157161528524
92,3.003217494860552,1.9511077278137208,56.28,80.258,0.0015708419435684518
93,2.971108793223794,1.9173981970214844,57.206,80.776,0.0012041619030626338
94,2.942687730449029,1.8988126023864746,57.966,81.272,0.000885637463565564
95,2.91540434339304,1.8541316402435302,58.334,81.53,0.0006155829702431171
96,2.888577277682523,1.8253495807647706,58.91,81.938,0.0003942649342761118
97,2.8678220290501213,1.8150772872161864,59.174,82.098,0.0002219017698460002
98,2.8542097738446834,1.8076423442077636,59.452,82.278,9.866357858642206e-05
99,2.844283835968184,1.7958559244537353,59.52,82.334,2.467198171342e-05
